predicted,targets,R_mean,R_min,R_max
8.0,8.0,0.22053535,0.123278104,0.22441715
3.0,3.0,0.26630908,0.22468248,0.27983838
9.0,9.0,0.22407408,0.21961813,0.29265183
8.0,8.0,0.16227524,0.11584926,0.1836421
4.0,4.0,1.4762172,1.3938448,1.4975233
3.0,3.0,1.4329579,1.4284027,1.4598918
0.0,0.0,0.5836934,0.51299566,0.629187
9.0,9.0,0.8701481,0.865478,0.9700253
1.0,1.0,0.17660819,0.10808992,0.21526726
5.0,5.0,0.86550206,0.7864841,0.90106434
4.0,4.0,0.46580684,0.41529402,0.56113267
3.0,3.0,0.21475036,0.13103871,0.21713595
7.0,7.0,0.5476093,0.4623877,0.6188646
6.0,6.0,0.33619204,0.2966776,0.37720734
1.0,1.0,0.29343003,0.23249339,0.3636061
7.0,7.0,0.09468454,0.06946729,0.102679476
2.0,2.0,0.15133889,0.1377786,0.1595491
3.0,3.0,0.47150385,0.39171982,0.5457473
2.0,2.0,0.076686636,0.07316178,0.13878092
7.0,7.0,0.3490136,0.2900048,0.41028798
5.0,5.0,0.32346272,0.32269955,0.39007682
7.0,7.0,0.53710395,0.45987442,0.5382681
4.0,4.0,0.5838036,0.5088794,0.5869786
1.0,1.0,0.72813547,0.62915134,0.73544973
1.0,1.0,0.0317758,0.0009344566,0.0598727
5.0,5.0,0.21739097,0.14379254,0.2678697
1.0,1.0,0.06030069,0.024992302,0.09889107
9.0,9.0,0.5693986,0.49436516,0.6189149
4.0,4.0,0.13879912,0.12762043,0.19400121
9.0,9.0,0.78283954,0.73560756,0.8482942
5.0,5.0,0.74738973,0.6582079,0.756809
6.0,6.0,0.091621734,0.027756609,0.17302176
3.0,3.0,0.26368648,0.20343822,0.28353992
6.0,6.0,0.23212402,0.20494188,0.31192484
1.0,1.0,0.022277374,0.014950175,0.055770844
4.0,4.0,0.018150164,0.011260916,0.09655313
9.0,9.0,0.24251434,0.2116574,0.29319054
3.0,3.0,0.2536146,0.1605534,0.26854795
3.0,3.0,0.124964535,0.095496155,0.21414775
1.0,1.0,0.18899715,0.09391161,0.2427107
0.0,0.0,0.38243708,0.36693627,0.40986896
0.0,0.0,0.9167156,0.89487237,0.9871472
7.0,7.0,0.10881636,0.0813471,0.16976047
6.0,6.0,0.06933564,0.038860034,0.100247815
2.0,2.0,0.4446439,0.3495257,0.53132606
4.0,4.0,0.2658448,0.1751371,0.32012087
4.0,4.0,0.02969303,0.00044697552,0.046984084
7.0,7.0,0.24466197,0.17602299,0.24821855
3.0,3.0,0.40083978,0.31943244,0.46345165
4.0,4.0,0.8671755,0.80344826,0.9054445
9.0,9.0,0.35136026,0.31140125,0.43813148
7.0,7.0,0.21596178,0.15835924,0.2647888
7.0,7.0,0.3372179,0.27645746,0.34811735
9.0,9.0,0.1857258,0.092141785,0.20686205
3.0,3.0,0.58602417,0.51905215,0.683572
3.0,3.0,0.1715513,0.124151915,0.21803418
2.0,2.0,0.12985285,0.12914877,0.17868508
4.0,4.0,0.033259884,0.018722197,0.07942033
1.0,1.0,0.45606503,0.42747703,0.47059464
8.0,8.0,0.4132922,0.4089601,0.4228934
0.0,0.0,0.039366156,0.000644795,0.10167385
4.0,4.0,0.49684054,0.4718555,0.54695654
7.0,7.0,0.50921565,0.44169506,0.5647382
3.0,3.0,0.49052402,0.48859212,0.51976967
3.0,3.0,0.15116812,0.11555225,0.18475522
3.0,3.0,0.9476404,0.92969394,0.98722523
5.0,5.0,0.81229055,0.730798,0.8473333
2.0,2.0,0.08825274,0.04580972,0.10330805
5.0,5.0,0.5109805,0.43040958,0.5702194
3.0,3.0,0.1311702,0.11797759,0.18573695
9.0,9.0,0.21078964,0.14820652,0.2886449
6.0,6.0,0.054007046,0.04078448,0.08658476
9.0,9.0,0.0153793385,0.013063651,0.099350475
3.0,3.0,0.39645147,0.3374956,0.4161062
8.0,8.0,0.20053935,0.14296891,0.21186131
1.0,1.0,0.7939148,0.7721549,0.81929076
9.0,9.0,0.7079026,0.6649648,0.79349506
5.0,5.0,0.07798455,0.060315534,0.17238274
7.0,7.0,1.283939,1.2490101,1.3442554
2.0,2.0,0.60628116,0.5094327,0.70456797
0.0,0.0,0.42093936,0.4131029,0.43379515
0.0,0.0,0.013839146,0.0013161281,0.07394401
8.0,8.0,0.2081891,0.15833244,0.20931612
8.0,8.0,0.4345927,0.3907204,0.5337363
3.0,3.0,0.5559674,0.48163426,0.6012427
1.0,1.0,0.53315604,0.51296574,0.5834229
6.0,6.0,0.24965785,0.1633186,0.31569886
9.0,9.0,0.17240576,0.12594801,0.22361526
9.0,9.0,0.02524412,0.011511151,0.085769996
8.0,8.0,0.009967139,5.84203e-05,0.033096306
5.0,5.0,0.32475066,0.2853494,0.34049362
7.0,7.0,0.54146755,0.4445688,0.58688784
6.0,6.0,1.0421464,0.9911308,1.0823582
3.0,3.0,0.47686365,0.41250232,0.5463974
3.0,3.0,0.10640814,0.028551392,0.17906591
1.0,1.0,0.51637286,0.45984232,0.57265884
4.0,4.0,0.730957,0.6572953,0.80111885
2.0,2.0,0.355829,0.3212292,0.40427837
3.0,3.0,0.4291463,0.3501744,0.43876272
0.0,0.0,0.64195263,0.62151915,0.7219489
8.0,8.0,0.4763244,0.4312706,0.51208735
6.0,6.0,0.06444887,0.051928945,0.067987405
5.0,5.0,0.08485735,0.03437866,0.15132079
8.0,8.0,0.5193447,0.46400326,0.54872274
6.0,6.0,0.49757725,0.4755909,0.5615047
8.0,8.0,0.7528809,0.70680773,0.80376065
1.0,1.0,0.2688286,0.20854202,0.3328647
7.0,7.0,0.58438855,0.5104049,0.60699105
4.0,4.0,0.11108842,0.046394683,0.13124867
7.0,7.0,0.22873712,0.13560224,0.23958483
2.0,2.0,0.3189304,0.22687799,0.37999418
0.0,0.0,0.33207223,0.2752496,0.3677948
9.0,9.0,0.07545779,8.433223e-05,0.07980903
4.0,4.0,0.20832166,0.15552545,0.25605014
2.0,2.0,0.21586369,0.16885746,0.2804337
5.0,5.0,0.45043787,0.38648432,0.546782
1.0,1.0,0.2456291,0.1761574,0.25814927
1.0,1.0,0.18195055,0.10752367,0.23816659
5.0,5.0,0.29796734,0.22709277,0.3424106
0.0,0.0,0.5536485,0.5530684,0.64520663
9.0,9.0,0.52964145,0.48126093,0.56517285
7.0,7.0,0.23718445,0.22299793,0.26984546
4.0,4.0,0.81635344,0.73562825,0.90603584
4.0,4.0,0.3252984,0.2420782,0.39829716
6.0,6.0,0.12777175,0.0773831,0.21061245
3.0,3.0,0.46115726,0.42985892,0.55972445
8.0,8.0,0.67175126,0.58697593,0.715224
7.0,7.0,0.3352782,0.33279613,0.42364597
3.0,3.0,0.29017413,0.26557377,0.32876682
4.0,4.0,0.92916054,0.85333157,0.9624207
1.0,1.0,0.4021284,0.34128633,0.47686338
1.0,1.0,0.23455305,0.17988993,0.26526058
7.0,7.0,0.8107658,0.7208403,0.8322627
2.0,2.0,0.37965965,0.28861132,0.45082393
4.0,4.0,0.286651,0.2678799,0.3482516
4.0,4.0,0.67588717,0.6304233,0.73460144
7.0,7.0,0.050483722,0.021902949,0.08228238
9.0,9.0,0.6462451,0.6386943,0.7371762
3.0,3.0,0.43473488,0.41517863,0.50494283
5.0,5.0,0.61702466,0.60227084,0.7031223
8.0,8.0,0.26938954,0.17923594,0.31668803
0.0,0.0,0.20387515,0.13653904,0.26856947
4.0,4.0,0.4908083,0.45433843,0.5420825
9.0,9.0,1.0764979,1.0590444,1.1318301
5.0,5.0,0.44947025,0.42334384,0.52723557
6.0,6.0,0.3213234,0.24345306,0.32840678
3.0,3.0,0.6755866,0.58990127,0.7723974
8.0,8.0,0.1977191,0.1446816,0.21156055
3.0,3.0,0.27027923,0.18176681,0.27710256
0.0,0.0,0.079492845,0.00081121176,0.096871816
2.0,2.0,0.2553629,0.25525823,0.29448166
5.0,5.0,0.0031686039,0.0029421481,0.09751047
3.0,3.0,0.36347923,0.33119613,0.39700383
5.0,5.0,0.12824647,0.07675977,0.14396717
7.0,7.0,0.18701454,0.12253907,0.22358528
7.0,7.0,0.76898384,0.7534609,0.7746209
8.0,8.0,0.3448506,0.25830778,0.3632095
1.0,1.0,0.134928,0.05718612,0.1980533
9.0,9.0,0.11938668,0.074566394,0.18580058
5.0,5.0,0.19474208,0.0999644,0.27112454
0.0,0.0,0.31352818,0.30913827,0.3582522
9.0,9.0,0.26791292,0.17359456,0.3028214
3.0,3.0,0.8756644,0.78862953,0.8992762
4.0,4.0,0.16604424,0.09418825,0.25689852
1.0,1.0,0.2438389,0.22160003,0.3377899
0.0,0.0,0.49860722,0.4112361,0.5070747
8.0,8.0,0.115814246,0.027965292,0.13048494
4.0,4.0,0.15626071,0.14061724,0.16883354
4.0,4.0,0.49011332,0.47508982,0.5102169
9.0,9.0,0.022041019,0.0047310246,0.1195236
1.0,1.0,0.16958599,0.148993,0.24555656
0.0,0.0,0.28650165,0.18870723,0.29379398
1.0,1.0,0.063650206,0.026590165,0.16121088
2.0,2.0,0.99663055,0.9757277,1.0198258
1.0,1.0,0.57937205,0.49301356,0.6303794
8.0,8.0,0.1259243,0.07121,0.2034834
2.0,2.0,0.24277133,0.21121855,0.28747386
7.0,7.0,0.28088215,0.27301294,0.33874062
7.0,7.0,0.42558074,0.3639667,0.42701727
5.0,5.0,0.3991357,0.3271579,0.45450294
1.0,1.0,0.2929952,0.25508696,0.36423153
1.0,1.0,0.048378464,0.019051906,0.124018475
6.0,6.0,0.17311966,0.15941074,0.26768106
6.0,6.0,0.50826585,0.4853675,0.5444308
1.0,1.0,0.52601165,0.47882673,0.6187911
6.0,6.0,1.0131162,0.9926907,1.0218333
9.0,9.0,0.44510868,0.37350246,0.5194998
5.0,5.0,0.043084323,0.039403267,0.11735556
7.0,7.0,0.11785689,0.06824252,0.20817608
1.0,1.0,0.1042014,0.09418545,0.1583684
3.0,3.0,0.48249713,0.4204429,0.48582563
5.0,5.0,0.3061482,0.22223622,0.3362848
7.0,7.0,0.44743595,0.43437815,0.4482872
7.0,7.0,0.1720427,0.08960198,0.18253033
2.0,2.0,0.53678894,0.44356516,0.6278317
4.0,4.0,0.30976173,0.26005048,0.40179026
4.0,4.0,0.29711112,0.29682994,0.34507832
0.0,0.0,0.3638521,0.29738885,0.40115798
7.0,7.0,0.12352569,0.05844622,0.21884122
9.0,9.0,0.2649832,0.18601534,0.31323224
2.0,2.0,0.29866377,0.26453298,0.34820515
7.0,7.0,0.3917102,0.35466158,0.3990338
1.0,1.0,0.5933391,0.53010356,0.65905535
2.0,2.0,0.1908062,0.15677136,0.19225602
9.0,9.0,0.38087034,0.3652333,0.39675403
2.0,2.0,0.22109048,0.13086265,0.27853557
3.0,3.0,0.9092865,0.84589916,1.0033964
9.0,9.0,0.43235183,0.36747193,0.47195393
4.0,4.0,0.205761,0.18995461,0.2571926
2.0,2.0,0.104090154,0.04121334,0.18337037
0.0,0.0,0.34830764,0.3048435,0.41416752
6.0,6.0,0.26394406,0.22083692,0.2765253
1.0,1.0,0.15729225,0.0912868,0.21772239
6.0,6.0,0.18111913,0.09496229,0.19336532
9.0,9.0,0.4702837,0.39689746,0.50397575
6.0,6.0,0.3553631,0.26720232,0.37873408
0.0,0.0,0.06683329,0.0032464736,0.08476649
8.0,8.0,0.028410923,0.0032878967,0.09388001
6.0,6.0,0.96395326,0.9563154,1.0506892
2.0,2.0,0.4435045,0.4207547,0.51468444
7.0,7.0,0.7278092,0.62932473,0.7313669
2.0,2.0,0.46998015,0.4526021,0.5524049
8.0,8.0,0.9321045,0.89487076,0.95055676
5.0,5.0,0.27123383,0.23268859,0.33355218
8.0,8.0,0.11521689,0.023944862,0.19143525
7.0,7.0,0.8403567,0.7487908,0.87221485
0.0,0.0,0.079941735,0.066002846,0.1182199
1.0,1.0,0.08086823,0.04224772,0.16083926
7.0,7.0,0.78440374,0.69949394,0.87220985
3.0,3.0,0.09321084,0.0023828384,0.16087922
7.0,7.0,0.16776425,0.107584596,0.2468288
7.0,7.0,0.4402856,0.41589037,0.49473736
0.0,0.0,0.12080918,0.057634853,0.1832228
7.0,7.0,0.28043705,0.23250549,0.29014346
5.0,5.0,0.63653064,0.5485895,0.66966164
6.0,6.0,0.18717355,0.13679095,0.2208561
8.0,8.0,0.6760029,0.6743331,0.72887325
0.0,0.0,0.39688715,0.34405267,0.44243708
7.0,7.0,0.0311145,0.0021166587,0.10654543
0.0,0.0,0.6113696,0.6014907,0.7034389
8.0,8.0,0.42958927,0.35363266,0.49100205
9.0,9.0,0.64121443,0.6362239,0.66627777
5.0,5.0,0.22714907,0.14964926,0.29163957
9.0,9.0,0.15216966,0.106613405,0.188225
0.0,0.0,0.009018861,0.0019295611,0.03507767
9.0,9.0,0.055125218,0.024422204,0.15386067
9.0,9.0,0.6460966,0.5806257,0.74320793
5.0,5.0,0.05855429,0.045282103,0.11438973
4.0,4.0,0.53247863,0.44408774,0.5539129
9.0,9.0,0.25455728,0.20685677,0.25489068
5.0,5.0,0.24476866,0.22980648,0.33021718
4.0,4.0,0.41414163,0.3954592,0.43304154
1.0,1.0,0.26635164,0.21663329,0.33658695
8.0,8.0,0.012127403,0.0035672311,0.072825514
2.0,2.0,0.7543945,0.7138669,0.7701845
9.0,9.0,0.67639333,0.6701887,0.684129
3.0,3.0,0.784139,0.7813891,0.8627001
9.0,9.0,0.86272275,0.8110443,0.882799
2.0,2.0,0.55561775,0.5184612,0.6322178
5.0,5.0,0.26758173,0.22683834,0.3113499
4.0,4.0,0.62319005,0.52930796,0.6958106
8.0,8.0,0.64615375,0.5813571,0.68649596
8.0,8.0,0.20563224,0.18136656,0.27546334
7.0,7.0,0.08734192,0.031021103,0.11229801
2.0,2.0,0.20109114,0.19045746,0.28186375
7.0,7.0,0.4516781,0.35877737,0.47399518
6.0,6.0,0.016537568,0.0077645443,0.0871448
4.0,4.0,0.21698695,0.18293634,0.21925685
2.0,2.0,0.05715351,0.0059666336,0.06927252
6.0,6.0,0.53097427,0.4507287,0.5946103
3.0,3.0,0.11609409,0.070712954,0.12116811
9.0,9.0,0.15831077,0.122069806,0.24757776
4.0,4.0,0.33692735,0.24755825,0.365702
4.0,4.0,0.16646442,0.08942775,0.16715336
4.0,4.0,0.74360543,0.68744934,0.7613931
0.0,0.0,1.1185985,1.1047595,1.1457194
2.0,2.0,0.31530845,0.2517372,0.31896108
6.0,6.0,0.19630037,0.11873287,0.23530792
8.0,8.0,0.2743694,0.25441256,0.28489056
4.0,4.0,0.122913584,0.098672286,0.15339002
1.0,1.0,0.42194316,0.3748972,0.50636137
9.0,9.0,0.24196276,0.20548774,0.24951273
8.0,8.0,0.119445466,0.10065741,0.14924957
7.0,7.0,0.75031996,0.6652158,0.8213916
9.0,9.0,0.4643292,0.427955,0.5371108
6.0,6.0,0.13904995,0.049315043,0.16586901
8.0,8.0,0.120618954,0.028545931,0.1990916
7.0,7.0,0.10204305,0.045111664,0.11219916
7.0,7.0,0.036741085,0.002967387,0.13555655
4.0,4.0,0.17793785,0.1385911,0.20435758
0.0,0.0,0.04668621,0.0023818612,0.063463666
0.0,0.0,0.9475995,0.8649502,0.95332307
3.0,3.0,0.187098,0.13368219,0.20658207
9.0,9.0,0.08885799,0.037122075,0.13796623
3.0,3.0,0.10670744,0.106459595,0.14683332
9.0,9.0,1.0325285,0.9767615,1.0687205
3.0,3.0,0.96317136,0.9297485,1.058553
8.0,8.0,0.8622123,0.8008287,0.9518653
1.0,1.0,0.41718683,0.3320546,0.5082488
0.0,0.0,0.5389226,0.53771585,0.5866279
9.0,9.0,0.75924975,0.6693319,0.7821286
5.0,5.0,0.7028276,0.6504193,0.75475883
2.0,2.0,0.75811464,0.75368863,0.83574826
7.0,7.0,0.73801154,0.64594615,0.8044781
6.0,6.0,0.07157752,0.0027319107,0.14125717
2.0,2.0,0.9361562,0.9005936,0.976509
5.0,5.0,0.28276706,0.26449487,0.3587557
0.0,0.0,0.07697902,0.037805673,0.115293026
7.0,7.0,0.4777219,0.3808987,0.5377144
6.0,6.0,0.11341066,0.054725595,0.2055741
3.0,3.0,0.1579318,0.1334703,0.21764608
9.0,9.0,0.08895775,0.037230864,0.12910517
2.0,2.0,0.09038259,0.057720516,0.16095962
9.0,9.0,0.11209788,0.05180396,0.19052479
7.0,7.0,0.75656456,0.69537026,0.80844265
2.0,2.0,0.28447708,0.28403142,0.35417408
1.0,1.0,0.130135,0.103504464,0.13579683
6.0,6.0,0.5022758,0.45444128,0.5648872
0.0,0.0,0.41995636,0.37595937,0.51872224
1.0,1.0,0.18086395,0.13521908,0.21966621
2.0,2.0,0.05274567,0.016437043,0.0539793
9.0,9.0,0.054605868,0.0011104265,0.089424185
1.0,1.0,0.6024112,0.5465603,0.64575505
2.0,2.0,0.41102389,0.33498663,0.45844552
5.0,5.0,0.12432883,0.0897882,0.17544658
0.0,0.0,0.625113,0.61558205,0.67400914
3.0,3.0,0.2229337,0.13581307,0.3056345
0.0,0.0,0.15981683,0.13536848,0.18612409
9.0,9.0,0.0686166,0.00078721554,0.13588229
7.0,7.0,0.7248252,0.67587227,0.7990957
3.0,3.0,0.26363263,0.20467602,0.29048482
3.0,3.0,0.75032216,0.7497466,0.8109551
1.0,1.0,0.4017455,0.32954144,0.41746423
3.0,3.0,0.20977688,0.16189915,0.26291263
1.0,1.0,0.36350998,0.28554273,0.40671077
3.0,3.0,0.536838,0.5104258,0.5858083
0.0,0.0,0.29634422,0.22127388,0.35614985
6.0,6.0,0.40763438,0.3622719,0.48964858
7.0,7.0,0.006969098,0.0013669303,0.08464114
0.0,0.0,0.15296042,0.08779681,0.18651299
9.0,9.0,0.25417337,0.164214,0.25785244
1.0,1.0,0.104754195,0.026007526,0.18503505
2.0,2.0,0.40619445,0.34135175,0.4735052
3.0,3.0,0.35679314,0.3139982,0.42027432
4.0,4.0,0.93315923,0.891426,0.9697628
1.0,1.0,0.44552648,0.3590837,0.5091106
1.0,1.0,0.045142975,0.0028252394,0.054377493
1.0,1.0,0.31689993,0.29595324,0.36796537
0.0,0.0,0.48390475,0.38918597,0.55591667
5.0,5.0,0.08540642,0.032141153,0.16145405
7.0,7.0,0.1228237,0.04778926,0.17099857
0.0,0.0,0.04099216,0.0025568702,0.111919105
2.0,2.0,0.10992182,0.084877275,0.20702158
7.0,7.0,0.47562712,0.40147385,0.5315746
2.0,2.0,0.35237542,0.31385794,0.39656773
5.0,5.0,0.10582142,0.09924682,0.18937431
1.0,1.0,0.5141129,0.47454184,0.5148528
3.0,3.0,0.5323749,0.51698035,0.583664
9.0,9.0,0.8692906,0.8166549,0.9541782
6.0,6.0,0.68553996,0.6149249,0.75320333
4.0,4.0,0.23207687,0.21319756,0.31602594
1.0,1.0,0.016966006,0.0024033722,0.0783998
1.0,1.0,0.28369758,0.18381795,0.35126358
9.0,9.0,0.4133505,0.33648822,0.43509325
4.0,4.0,0.31871885,0.31288338,0.38840023
6.0,6.0,0.004767199,0.000113345384,0.054025467
0.0,0.0,0.20728426,0.15863767,0.24717176
2.0,2.0,0.50501424,0.49493632,0.6018844
3.0,3.0,0.19559628,0.17800197,0.21288115
6.0,6.0,0.99507153,0.97892684,1.0938656
2.0,2.0,0.095879,0.024958096,0.11697997
2.0,2.0,0.33143586,0.27036017,0.42843342
6.0,6.0,0.66850024,0.61351025,0.67195356
8.0,8.0,0.8892817,0.8399805,0.9198399
5.0,5.0,0.43214983,0.4305935,0.46335778
1.0,1.0,0.58180946,0.5535706,0.662158
6.0,6.0,0.10753267,0.017207287,0.15740964
7.0,7.0,0.12784977,0.1085648,0.13214429
7.0,7.0,1.2295747,1.1922803,1.2700031
1.0,1.0,0.64163333,0.5733223,0.6426567
7.0,7.0,0.0628435,0.0045699934,0.09137256
9.0,9.0,0.34952286,0.2815984,0.4275595
2.0,2.0,0.27729136,0.19634525,0.3006029
9.0,9.0,0.43132952,0.36721006,0.52541494
2.0,2.0,0.110818535,0.070893556,0.1664185
8.0,8.0,0.7068772,0.6144456,0.7151519
6.0,6.0,0.10945451,0.042095564,0.12262716
9.0,9.0,0.6715369,0.58856094,0.7714843
7.0,7.0,0.4493775,0.37986672,0.47164646
9.0,9.0,0.41010225,0.32581937,0.4290943
6.0,6.0,0.12934808,0.047116287,0.15958114
4.0,4.0,0.20475453,0.13624409,0.2728122
7.0,7.0,0.5637888,0.51272833,0.63868755
1.0,1.0,0.052971445,0.0030183643,0.13714692
9.0,9.0,0.58075225,0.54130125,0.6748525
6.0,6.0,0.36262885,0.2706857,0.37712875
8.0,8.0,0.71836424,0.64388216,0.7968261
5.0,5.0,0.039272815,0.0022254062,0.08208284
2.0,2.0,0.3148401,0.24895042,0.40965107
1.0,1.0,0.41910177,0.32916993,0.5134505
9.0,9.0,0.5817547,0.5520001,0.64437175
9.0,9.0,0.076297596,0.07369462,0.11092522
5.0,5.0,0.6750258,0.6110899,0.73095113
9.0,9.0,0.024531431,0.010454238,0.08969787
9.0,9.0,0.31907263,0.2806967,0.33863097
3.0,3.0,0.47807926,0.4679078,0.53326267
9.0,9.0,0.81860214,0.7348186,0.82336634
4.0,4.0,0.7640073,0.66955245,0.8530913
9.0,9.0,0.0026177405,0.003471341,0.026830448
3.0,3.0,0.10082354,0.07125857,0.12939528
9.0,9.0,0.25573406,0.18177381,0.33733162
8.0,8.0,0.50735897,0.48227492,0.5424526
3.0,3.0,0.74639094,0.72308177,0.7698332
7.0,7.0,0.85464835,0.8346071,0.91261995
7.0,7.0,0.48229852,0.442385,0.51798475
2.0,2.0,0.43987328,0.43801707,0.4974632
5.0,5.0,0.657869,0.6161173,0.6832683
4.0,4.0,0.55622417,0.4826587,0.5923268
3.0,3.0,0.9428906,0.8973023,0.9925216
4.0,4.0,0.866282,0.7710982,0.8972384
7.0,7.0,0.5884524,0.5313252,0.6182627
1.0,1.0,0.29106712,0.20853543,0.30309343
0.0,0.0,0.078925595,0.0036279028,0.15454893
8.0,8.0,0.37084743,0.286233,0.38340628
7.0,7.0,0.47224075,0.45603094,0.5205312
5.0,5.0,0.62393284,0.59104204,0.6424198
0.0,0.0,0.0134875635,0.004468991,0.08159462
3.0,3.0,0.1937068,0.105082765,0.22383103
1.0,1.0,0.071864456,0.0040404797,0.14487591
8.0,8.0,0.58513296,0.4970233,0.6698856
9.0,9.0,0.55835086,0.5015911,0.6237019
2.0,2.0,0.33839336,0.2551487,0.38995534
9.0,9.0,0.1509269,0.11741988,0.24294356
7.0,7.0,0.39833674,0.31977284,0.40327716
7.0,7.0,0.1612044,0.11085631,0.24980938
5.0,5.0,0.19425176,0.094459236,0.2542357
6.0,6.0,0.15290539,0.07475548,0.15828688
2.0,2.0,0.3699137,0.33092868,0.37923962
1.0,1.0,0.5436494,0.5292064,0.57489765
3.0,3.0,0.9143966,0.81839,0.9454546
2.0,2.0,0.20031704,0.1505709,0.2457185
7.0,7.0,1.4675874,1.4554754,1.4720657
1.0,1.0,0.31486738,0.22702162,0.38728905
5.0,5.0,0.0066623897,0.0005421528,0.043820165
3.0,3.0,0.3386189,0.26066196,0.3715174
6.0,6.0,0.8052841,0.7869128,0.8673136
7.0,7.0,0.53732526,0.473068,0.63512605
7.0,7.0,0.4255798,0.39777115,0.43853816
9.0,9.0,0.35632595,0.345902,0.40532798
1.0,1.0,0.024580209,0.0041679833,0.050650552
4.0,4.0,0.24799088,0.15207303,0.26953197
2.0,2.0,0.07802662,0.0037150788,0.12264201
4.0,4.0,0.51905596,0.48575377,0.5299188
8.0,8.0,0.33297068,0.2943546,0.40894303
1.0,1.0,0.30429378,0.27542543,0.39181978
7.0,7.0,0.11334077,0.046192788,0.19670758
9.0,9.0,0.42853406,0.40239942,0.5137247
3.0,3.0,0.43102232,0.38441622,0.46473625
7.0,7.0,0.17554715,0.099372454,0.19401681
1.0,1.0,1.074737,0.993137,1.076634
7.0,7.0,0.4001994,0.37673965,0.4935455
2.0,2.0,0.0783908,0.06860852,0.15275837
1.0,1.0,1.1024207,1.0759104,1.1614009
8.0,8.0,0.27369332,0.2464082,0.2787753
8.0,8.0,0.98343176,0.9353878,1.0419279
0.0,0.0,0.3855468,0.34358114,0.47352403
7.0,7.0,0.52770716,0.5028859,0.54698825
0.0,0.0,0.6536361,0.63784885,0.71491706
5.0,5.0,0.47131655,0.3841841,0.47787422
4.0,4.0,0.73800695,0.70254683,0.7614865
3.0,3.0,0.11394497,0.023369811,0.147515
5.0,5.0,0.44126576,0.35213906,0.53230083
1.0,1.0,0.41389775,0.32750347,0.47265425
2.0,2.0,0.13050786,0.070918724,0.14239049
2.0,2.0,1.3503698,1.2533052,1.4050701
4.0,4.0,0.13385914,0.09582159,0.19393273
1.0,1.0,0.21020503,0.16987088,0.25366053
2.0,2.0,0.36903474,0.2943245,0.42963764
8.0,8.0,0.6872844,0.61040413,0.72874796
6.0,6.0,0.27756765,0.21953195,0.32308704
3.0,3.0,0.4712852,0.39724287,0.49625728
2.0,2.0,0.8533653,0.81815296,0.91867197
0.0,0.0,0.29053926,0.2842767,0.38174823
8.0,8.0,0.212095,0.112879366,0.2853309
4.0,4.0,0.32123393,0.30896243,0.39994302
5.0,5.0,0.09361933,0.011247739,0.16441844
2.0,2.0,0.5631297,0.5550331,0.66039586
7.0,7.0,0.17886613,0.11858017,0.27046263
1.0,1.0,0.050423402,0.00086486904,0.05203851
2.0,2.0,0.8152502,0.7156716,0.8332358
4.0,4.0,0.3291559,0.31938714,0.3474343
8.0,8.0,0.16244999,0.12448734,0.25205466
1.0,1.0,0.37904322,0.37574723,0.4579292
7.0,7.0,0.33184114,0.26394385,0.39687434
9.0,9.0,0.20116833,0.13714057,0.2371158
5.0,5.0,0.6321036,0.5501402,0.7276199
6.0,6.0,0.3007469,0.24796058,0.3625574
3.0,3.0,0.23493384,0.13682827,0.2937508
1.0,1.0,0.30393478,0.28139448,0.3369595
7.0,7.0,0.73814774,0.64533097,0.77473736
0.0,0.0,0.74556285,0.6659279,0.77704877
7.0,7.0,0.11544722,0.060544584,0.1901037
1.0,1.0,0.027557278,0.0047220252,0.06196937
3.0,3.0,0.54563874,0.5309807,0.5544687
9.0,9.0,0.08567736,0.0020857155,0.09131258
3.0,3.0,0.39983296,0.3423358,0.49418968
2.0,2.0,0.36603484,0.35372722,0.44800055
7.0,7.0,0.086697966,0.041024677,0.14696376
1.0,1.0,0.21573794,0.12234789,0.30496404
3.0,3.0,0.018280402,0.012205586,0.06114353
8.0,8.0,0.53621095,0.48558012,0.53677845
2.0,2.0,0.17336322,0.09442415,0.20230405
7.0,7.0,0.26127386,0.17086169,0.29695284
8.0,8.0,0.21633223,0.1494312,0.2681957
3.0,3.0,0.3526359,0.34788904,0.39107445
9.0,9.0,0.5899819,0.504629,0.67766356
3.0,3.0,0.07229794,0.0035733862,0.14254533
1.0,1.0,0.18270718,0.15275651,0.26368627
8.0,8.0,0.10501434,0.022093393,0.11802242
8.0,8.0,0.47971657,0.43575943,0.49176186
3.0,3.0,0.0042746165,0.0041061384,0.06606704
8.0,8.0,0.5069071,0.4780591,0.51492774
8.0,8.0,0.20767206,0.15958098,0.28365183
5.0,5.0,0.04248812,0.00494674,0.11595125
7.0,7.0,1.0363933,1.0329952,1.0889663
3.0,3.0,0.0012379017,0.001749315,0.06686965
9.0,9.0,0.094521746,0.015909955,0.14801267
2.0,2.0,0.3959965,0.31866133,0.438224
1.0,1.0,0.17685728,0.100138865,0.23587352
1.0,1.0,0.6255047,0.5711773,0.70824146
0.0,0.0,0.47752643,0.46949565,0.51657975
1.0,1.0,0.06933383,0.021116495,0.08048587
0.0,0.0,0.5679273,0.5180027,0.61497
9.0,9.0,0.53769094,0.46609277,0.5869764
9.0,9.0,0.2689196,0.19948159,0.30326453
5.0,5.0,0.21569848,0.1970931,0.28986916
8.0,8.0,1.1147369,1.0334023,1.1589288
